"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 15 12:25:59 IST 2023","Fri Sep 15 12:26:29 IST 2023","29421","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_130____Auto_Vendor_130____vendor1_mail_com___9800001024___Auomator5____Siliguri____This_is_an_Automated_generated_descriptions____Tester_5____Siliguri___9800002014___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 15 12:24:53 IST 2023","Fri Sep 15 12:25:24 IST 2023","30320","","Test_07_Vendor","TestVendors","","","test_02_vendor_creation_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor3_jpg____AT_128____Auto_Vendor_128____vendor1_mail_com___9800001022___Auomator3____Siliguri____This_is_an_Automated_generated_descriptions____Tester_3____Siliguri___9800002012___test_mail_com__","Adding a new Vendor"
"passed","Fri Sep 15 12:28:46 IST 2023","Fri Sep 15 12:29:31 IST 2023","45575","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____AT_EDT_139____Auto_Vendor_edit_139____vendor1_mail_com___9800001019___Auomator4____Siliguri____This_is_an_Automated_generated_descriptions____Tester_4____Siliguri___9800002013___test_mail_com____Auto_Vendor_edited__04____vendor_edit01_mail_com___9800000203_","Editing a Vendor details"
"passed","Fri Sep 15 09:32:01 IST 2023","Fri Sep 15 09:32:10 IST 2023","9027","","Test_01_Login","TestLogin","","","test_login_with_empty_password_fields_2___frugal_latido_com_np_______","Login With Incorrect Username"
"passed","Fri Sep 15 13:01:21 IST 2023","Fri Sep 15 13:03:20 IST 2023","119681","","Test_08_Reporting","TestReporting","","","test_02_new_entry_2__0___Zipper_002____ZP_IT_002____AKM_Leather___2000___2023_09_15___10___Good____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Check for View more Details"
"passed","Fri Sep 15 13:42:50 IST 2023","Fri Sep 15 13:45:03 IST 2023","133270","","Test_10_ProductManagement","TestProductManagement","","","test_04_check_synchronization_5___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Brown_2__BrowN_Leather_Beta_01_jpg____TEST_SA_78____Qaseem_Ultimate____female___9___Outing____Silver____Silver___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_36____Green_Foil____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Silver_Foil_Sheep_Tumble__","Adding a new product into the List. "
"passed","Fri Sep 15 11:44:53 IST 2023","Fri Sep 15 11:45:18 IST 2023","25173","","Test_06_Inventory","TestInventory","","","test_01_Add_newCategory_3___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__zip_jpg____Zip_002____Z_IT_002____This_is_from_an_automated_Script__02____0___Kilogram__","Create a new Category from Add button "
"passed","Fri Sep 15 11:48:12 IST 2023","Fri Sep 15 11:48:52 IST 2023","40205","","Test_06_Inventory","TestInventory","","","test_02_Add_newCategory_item_3___frugal_latido_com_np____Test_123____Zip_002____Z_IT_002____IT_Z_00_02____IT_AT0007____Auto_Testing__03____Black____Performing_this_using_automation_scripts____30__50__0___E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__zip_jpg___None___Frugal_Automation____50_","Selecting a new Category from Category Carousel "
"passed","Fri Sep 15 11:55:17 IST 2023","Fri Sep 15 11:56:04 IST 2023","46832","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_6___frugal_latido_com_np____Test_123___0___D_Buckle_002____DB_IT_002____Tamang_Suppliers___2000___2023_09_08___10___Bad____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Sep 15 11:45:47 IST 2023","Fri Sep 15 11:46:10 IST 2023","23889","","Test_06_Inventory","TestInventory","","","test_01_Add_newCategory_5___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Buttons_jpg____Button_002____BT_IT_002____This_is_from_an_automated_Script__04____0___Meter__","Create a new Category from Add button "
"passed","Fri Sep 15 15:27:44 IST 2023","Fri Sep 15 15:28:01 IST 2023","17075","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_3___Product_Cat_15____Product_Cat_edit_15__","To verify edit Product Category. "
"passed","Fri Sep 15 12:36:13 IST 2023","Fri Sep 15 12:37:12 IST 2023","59133","","Test_07_Vendor","TestVendors","","","test_05_sync_vendor_4___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor1_jpg____TE_VE_IN_123____Del_Vendor_123____vendor1_mail_com___9800001018___Auomator4____Siliguri____This_is_an_Automated_generated_descriptions____Tester_4____Siliguri___9800002013___test_mail_com___0___Metal_Buckle_002____MB_IT_002___2003___2023_05_22___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__WebApp__TestData__InventoryData__Image__Receipt_png__","Checking Synchronization of a Vendor after creating a new one "
"passed","Fri Sep 15 15:27:03 IST 2023","Fri Sep 15 15:27:21 IST 2023","17959","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_1___Product_Cat_13____Product_Cat_edit_13__","To verify edit Product Category. "
"passed","Fri Sep 15 10:13:22 IST 2023","Fri Sep 15 10:14:26 IST 2023","63894","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_1___frugal_latido_com_np____Test_123___9881012172___abced_Test_172____testuser272_mail_com____2023_05_29____Siliguri____male____Ek__male_____Black_Sheep____38____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___Fit____Test_001____2023_09_29___100900_","Create an Order for new Customer "
"passed","Fri Sep 15 11:58:18 IST 2023","Fri Sep 15 11:58:50 IST 2023","31719","","Test_06_Inventory","TestInventory","","","test_04_search_item_5___frugal_latido_com_np____Test_123____Button_002__","Searching the Items from the search and adding a new Item to it"
"passed","Fri Sep 15 10:48:26 IST 2023","Fri Sep 15 10:48:48 IST 2023","21975","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_1__1__False_","Checking Input in Track Order"
"passed","Fri Sep 15 10:14:28 IST 2023","Fri Sep 15 10:15:37 IST 2023","68958","","Test_03_Order","TestOrder","","","test_02_create_new_user_order_2___frugal_latido_com_np____Test_123___9881012173___abced_Test_173____testuser273_mail_com____2023_05_29____Siliguri____female____Exemplar__male_____Bronze_Mist_Antique____42____Golden_Antique____Black____Yes____40___5_6__4_4__5__46__8__12__11__7__1__9___Skin_Tight____Test_002____2023_09_29___100900_","Create an Order for new Customer "
"passed","Fri Sep 15 11:44:22 IST 2023","Fri Sep 15 11:44:50 IST 2023","28733","","Test_06_Inventory","TestInventory","","","test_01_Add_newCategory_2___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Zipper_jpg____Zipper_002____ZP_IT_002____This_is_from_an_automated_Script__01____0___Box__","Create a new Category from Add button "
"passed","Fri Sep 15 10:26:53 IST 2023","Fri Sep 15 10:28:02 IST 2023","69596","","Test_03_Order","TestOrder","","","test_04_check_order_synchronization_for_Customer_3___frugal_latido_com_np____Test_123____9860838856____female____Lucha__male_____Mahogany_Antique____40____Silver____Black____No____40___5_6__4_4__5__46__8__12__11__7__1__9___General_Fit____Test_003____2023_09_29___100900_","Checking Order synchronization after creating a new customer order "
"passed","Fri Sep 15 10:22:55 IST 2023","Fri Sep 15 10:23:49 IST 2023","53896","","Test_03_Order","TestOrder","","","test_03_create_order_store_5___frugal_latido_com_np____Test_123____Luigi__male_____Mahogany_Antique____41____Golden_Antique____Black____Yes____40____Comfort___8__7___34___11__5__9__12__46___7___5_6___Test_003___20000__1000___101012__","Create a New Order for store"
"passed","Fri Sep 15 11:57:11 IST 2023","Fri Sep 15 11:57:41 IST 2023","30265","","Test_06_Inventory","TestInventory","","","test_04_search_item_3___frugal_latido_com_np____Test_123____Zip_002__","Searching the Items from the search and adding a new Item to it"
"passed","Fri Sep 15 15:17:14 IST 2023","Fri Sep 15 15:17:26 IST 2023","11975","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_1___LT_MG_022____Best____clean____Liquid____New_Type_Hide____cold_Touch__","verification of newly created Leather into the List. "
"passed","Fri Sep 15 13:34:18 IST 2023","Fri Sep 15 13:35:55 IST 2023","97323","","Test_10_ProductManagement","TestProductManagement","","","test_04_check_synchronization_1___E___POM_for_Bottle__webapp_automation__TestData__ProductManagement__sampleData__Biker_Leather__Biker_Leather_01_jpg____TEST_SA_74____Aviator_prime____male___8___sport_____Silver____Golden_Antique___True__True___This_is_a_testing_mode_description____23_24_25_26_27_28_29_30_31_32____Silver_Foil____XXXS_XXS_Extra_Small__XS_____5000__5000__5000____Pink_Foil_Pine_Cone__","Adding a new product into the List. "
"passed","Fri Sep 15 15:28:04 IST 2023","Fri Sep 15 15:28:21 IST 2023","17515","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_4___Product_Cat_16____Product_Cat_edit_16__","To verify edit Product Category. "
"passed","Fri Sep 15 15:26:35 IST 2023","Fri Sep 15 15:26:47 IST 2023","12083","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_5___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_2_jpg____Product_Cat_17__","To verify Add new Product Category. "
"passed","Fri Sep 15 09:31:11 IST 2023","Fri Sep 15 09:31:23 IST 2023","11414","","Test_01_Login","TestLogin","","","test_login_Unsuccessful_with_invalid_username_2___f_rugal_latido_com_np____Test_1823__","Login With Invalid Username"
"passed","Fri Sep 15 15:15:15 IST 2023","Fri Sep 15 15:15:27 IST 2023","12088","","Test_11_LeatherManagement","TestLeatherManagement","","","test_03_check_synchronization_4___LT_MG_25____Best____clean____Liquid____New_Type_Hide____cold_Touch__","verification of newly created Leather into the List. "
"passed","Fri Sep 15 11:53:42 IST 2023","Fri Sep 15 11:54:27 IST 2023","44981","","Test_06_Inventory","TestInventory","","","test_03_restocking_item_4___frugal_latido_com_np____Test_123___0___Metal_Buckle_002____MB_IT_002____Tamang_Suppliers___2000___2023_09_08___10___Excellent____By_Truck____By_Cash____Rohit____E___POM_for_Bottle__webapp_automation__TestData__InventoryData__Image__Receipt_png__","Selecting a new Category and restocking the Items "
"passed","Fri Sep 15 09:30:08 IST 2023","Fri Sep 15 09:30:18 IST 2023","9893","","Test_01_Login","TestLogin","","","test_LoginUnsuccessful_1___frugal_latido_com_np____Test_103__","Login Unsuccessfully"
"passed","Fri Sep 15 13:11:21 IST 2023","Fri Sep 15 13:11:50 IST 2023","28942","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_1___TestUser_96____Store_Manager____userEdit_auto96___9800000031___Siliguri____Test_123____TestUser_Edited__01____INVENTORYMANAGER___9800000101_","Verify the edits are reflecting correctly after editing."
"passed","Fri Sep 15 15:25:52 IST 2023","Fri Sep 15 15:26:04 IST 2023","12420","","Test_12_ProductCategory","TestProductCategory","","","test_02_add_new_product_category_2___E___POM_for_Bottle__webapp_automation_automation__TestData__ProductCategory__SampleImage__sampel_leather_2_jpg____Product_Cat_14__","To verify Add new Product Category. "
"passed","Fri Sep 15 10:49:56 IST 2023","Fri Sep 15 10:50:15 IST 2023","19004","","Test_04_TrackOrder","TestTrackOrder","","","test_check_input_5__332__True_","Checking Input in Track Order"
"passed","Fri Sep 15 13:12:23 IST 2023","Fri Sep 15 13:12:59 IST 2023","35225","","Test_09_MemberManagement","TestMemberManagement","","","test_03_edit_member_3___TestUser_98____Factory_Manager____userEdit_auto98___9800000033___Siliguri____Test_123____TestUser_Edited__03____PRODUCTMANAGER___9800000103_","Verify the edits are reflecting correctly after editing."
"passed","Fri Sep 15 10:21:02 IST 2023","Fri Sep 15 10:21:55 IST 2023","53577","","Test_03_Order","TestOrder","","","test_03_create_order_store_3___frugal_latido_com_np____Test_123____Lucha__male_____Mahogany_Antique____40____Silver____Black____No____40____General_Fit___8__7___35___11__5__9__12__46___8___5_6___Test_004___20000__1000___101013__","Create a New Order for store"
"passed","Fri Sep 15 10:04:19 IST 2023","Fri Sep 15 10:04:50 IST 2023","30704","","Test_02_Dashboard","TestDashboard","","","test_dashboard_01_totalUser","Checking Total User Tiles"
"passed","Fri Sep 15 15:28:23 IST 2023","Fri Sep 15 15:28:41 IST 2023","17826","","Test_12_ProductCategory","TestProductCategory","","","test_03_edit_product_category_5___Product_Cat_17____Product_Cat_edit_17__","To verify edit Product Category. "
"passed","Fri Sep 15 13:21:10 IST 2023","Fri Sep 15 13:21:46 IST 2023","36530","","Test_09_MemberManagement","TestMemberManagement","","","test_05_login_newMember_6___UserTest_108____Karigar____user_logintest_auto108___9800000044___Siliguri____Test_123__","Check Loging after creating an user."
"passed","Fri Sep 15 10:19:09 IST 2023","Fri Sep 15 10:20:03 IST 2023","53377","","Test_03_Order","TestOrder","","","test_03_create_order_store_1___frugal_latido_com_np____Test_123____Ek__male_____Black_Sheep____38____Silver____Black____No____40____Fit___8__7___33___11__5__9__12__46___6___5_6___Test_002___20000__1000___101011__","Create a New Order for store"
"passed","Fri Sep 15 11:57:44 IST 2023","Fri Sep 15 11:58:16 IST 2023","32527","","Test_06_Inventory","TestInventory","","","test_04_search_item_4___frugal_latido_com_np____Test_123____Metal_Buckle_002__","Searching the Items from the search and adding a new Item to it"
"passed","Fri Sep 15 10:38:47 IST 2023","Fri Sep 15 10:39:17 IST 2023","30613","","Test_03_Order","TestOrder","","","test_06_Search_functionality_5___frugal_latido_com_np____Test_123____223____Luigi__male_____Mahogany_Antique____Golden_Antique____Black____Yes__","Search and verify item"
"passed","Fri Sep 15 10:05:29 IST 2023","Fri Sep 15 10:05:50 IST 2023","20572","","Test_02_Dashboard","TestDashboard","","","test_dashboard_03_totalSales","Checking Total Sales Tiles"
"passed","Fri Sep 15 12:27:14 IST 2023","Fri Sep 15 12:27:57 IST 2023","43271","","Test_07_Vendor","TestVendors","","","test_03_edit_vendor_2___frugal_latido_com_np____Test_123____E___POM_for_Bottle__webapp_automation__TestData__Vendor__Sample_Data_From_Bottle_Testing__Vendor__vendor2_jpg____AT_EDT_137____Auto_Vendor_edit_137____vendor1_mail_com___9800001017___Auomator2____Siliguri____This_is_an_Automated_generated_descriptions____Tester_2____Siliguri___9800002011___test_mail_com____Auto_Vendor_edited__02____vendor_edit01_mail_com___9800000201_","Editing a Vendor details"
